course_id,course_name,course_type,teacher_name,department_id,credits
041099061,文明發展與歷史思惟,CGH,周怡齡,103,3
041100001,生命價值與哲學思惟,CGH,林遠澤,104,3
041116001,語言與文化：以美式英文為例,GH,余明忠,501,3
041125001,台灣現代文學選讀,GH,陳佩甄,000,3
041172001,英美大眾小說：偵探和浪漫文類,GH,陳音頤,501,3
041177021,語言的人文與科學,CGH,張瑜芸、黃瓊之、賴瑶鍈,000,3
041187001,認識故宮名畫,GH,劉宇珍,103,3
041207001,解密生命樹：基督宗教傳統的跨時空之旅,GH,崔國瑜,103,3
041211001,當代台灣電影、文化與社會,GH,林庭瑩,000,3
041215001,戲曲賞鑑與習藝實踐,GH,蔡欣欣,101,3
042156021,中國大陸概論,CGS,寇健文,000,3
042195001,組織中的關係管理,GS,陳憶寧,402,3
042220001,永續發展與地方創生,GS,蔡文宜,ZU1,3
043042001,醫病風險數據與醫療（照護）管理,GN,陸行、詹銘煥,000,2
043048001,星空捎來的信,GN,李傳睿,000,3
044124001,人文社會的空間視野：地理資訊系統的跨域應用,GSNI,廖興中,206,3
045024011,圖書館實務及創意管理,GA,林巧敏,000,2
046006031,計算思維與人工智慧,GI,陳昭伶,000,3
046010001,生活中的未來語言：數學、Python與AI,GI,蔡炎龍,701,3
088100041,華語－密集班聽力課程（二）,E,陳惠芳,162,3
088100051,華語－密集班聽力課程（二）,E,方資閔,162,3
088200031,華語－密集班口說課程（二）,E,吳孟盈,162,3
088200051,華語－密集班口說課程（二）,E,方資閔,162,3
088200061,華語－密集班口說課程（二）,E,許宇萱,162,3
088300011,華語－密集班閱讀課程（二）,E,林佩君,162,3
088300031,華語－密集班閱讀課程（二）,E,吳孟盈,162,3
088400011,華語－密集班寫作課程（二）,E,林佩君,162,3
088F10011,華語應用班,E,許宇萱,162,3
088F10031,華語應用班,E,陳惠芳,162,3
088F10041,華語應用班,E,郭珊妤,162,3
088F72001,新聞華語,E,葛健生,162,3
088F73001,華語創作及選讀,E,蔡一萍,162,3
088S00011,入門華語夏日班,E,許宇萱,162,2
090066001,看的方法（紀錄片）,GH,朱詩倩,102,2
090119001,三貓生態食農傳播實踐,GSN,汪文豪,102,2
090127001,改變世界通識講座,GHS,林啓屏,102,1
090128001,全球保育新趨勢：森林、生態與你,GSN,石芝菁、黃鏡諺,102,2
000318091,初級會計學（二）,R,黃政仁,303,3
000318141,初級會計學（二）,R,林禹銘,303,3
000346011,成本管理會計（二）,R,李佳玲,303,3
000360031,統計學（二）,R,張育瑋,304,3
000360061,統計學（二）,R,陳怡如,304,3
000360211,統計學（二）,R,陳立榜,304,3
000702021,普通心理學,E,顏怡君,702,3
000711002,微積分,R,張宜武,701,3
000712011,微積分,R,劉明郎,701,3
000713022,微積分甲,R,林俊良,701,3
000217032,個體經濟學,R,徐麗振,208,3
000218002,總體經濟學,R,莊奕琦,208,3
000218042,總體經濟學,R,朱琇妍,208,3
000219022,經濟學,R,翁永和,208,3
000219042,經濟學,R,莊奕琦,208,3
000219052,經濟學,R,李文傑,208,3
000219112,經濟學,R,彭喜樞,208,3
000219122,經濟學,R,胡偉民,208,3
000219522,經濟學,R,林信助,301,3
000228032,貨幣銀行學,P,蕭明福,208,3
000229002,社會學,R,馬藹萱,204,4
000318011,初級會計學（二）,R,徐愛恩,303,3
000318021,初級會計學（二）,R,何怡澄,303,3
000318041,初級會計學（二）,R,詹凌菁,303,3
031008051,國文－古典小說選讀,GC,林起生,101,3
031025001,國文－入門班,GC,鄭又寧,101,3
032002011,大學英文（二）,GF,趙宣彭,5T1,3
032002071,大學英文（二）,GF,林翰儀,5T1,3
032002231,大學英文（二）,GF,黃淑真,5T1,3
032002261,大學英文（二）,GF,戚大為,5T1,3
032002281,大學英文（二）,GF,黃杏妃,5T1,3
032002301,大學英文（二）,GF,陳雅莉,5T1,3
032002441,大學英文（二）,GF,陳綉諭,5T1,3
032002481,大學英文（二）,GF,謝思蕾,5T1,3
032002491,大學英文（二）,GF,林翰儀,5T1,3
032002511,大學英文（二）,GF,賴宇彤,5T1,3
032002621,大學英文（二）,GF,趙宣彭,5T1,3
032002641,大學英文（二）,GF,崔正芳,5T1,3
032002711,大學英文（二）,GF,彭家洋,5T1,3
032002811,大學英文（二）,GF,賴宇彤,5T1,3
032002901,大學英文（二）,GF,趙宣彭,5T1,3
032002951,大學英文（二）,GF,謝思蕾,5T1,3
041026011,台灣歷史與文化,GH,曾士榮,000,2
041095001,客家語言與文化,GH,賴惠玲,501,3
041177001,語言的人文與科學,CGH,張瑜芸、黃瓊之、賴瑶鍈,000,3
041177011,語言的人文與科學,CGH,張瑜芸、黃瓊之、賴瑶鍈,000,3
041195001,藝術與當代社會,CGH,郭力昕,405,3
041216001,宗教朝聖與靈性旅遊,GH,吳欣芳,000,3
041217001,語用學：跨文化與數位溝通,GH,張晨恩,501,3
042112091,臺灣政治,CGS,彭立忠,000,3
042139021,認識智慧財產權,CGS,莊弘鈺,000,3
042166001,國際法導論,GS,陳純一,203,2
042181001,教育探索與自我學習,CGS,李淑菁,102,3
042207001,地方創生入門,GS,蕭惠中、戴秀雄,207,2
044060001,東南亞社會與人文,GHS,楊昊,000,3
044123001,數位文明：科技、倫理與人文思辨,GSI,莊奕琦、楊光磊,208,2
046009001,生成式人工智慧時代的生活紀實,GI,郭正佩,000,3
088100021,華語－密集班聽力課程（二）,E,詹永康,162,3
088100031,華語－密集班聽力課程（二）,E,吳孟盈,162,3
088100061,華語－密集班聽力課程（二）,E,許宇萱,162,3
088200011,華語－密集班口說課程（二）,E,林佩君,162,3
088300021,華語－密集班閱讀課程（二）,E,詹永康,162,3
088300051,華語－密集班閱讀課程（二）,E,方資閔,162,3
088300061,華語－密集班閱讀課程（二）,E,許宇萱,162,3
088400041,華語－密集班寫作課程（二）,E,陳惠芳,162,3
088400051,華語－密集班寫作課程（二）,E,方資閔,162,3
088400061,華語－密集班寫作課程（二）,E,許宇萱,162,3
088F00011,華語基礎班,E,許宇萱,162,3
088F00021,華語基礎班,E,葛健生,162,3
088F00031,華語基礎班,E,方資閔,162,3
088F00041,華語基礎班,E,林佩君,162,3
088F00051,華語基礎班,E,黃麗中,162,3
088F10061,華語應用班,E,黃麗中,162,3
088F71001,中級商務華語,E,林佩君,162,3
088S10011,基礎華語夏日班,E,吳孟盈,162,2
088S90011,零基礎華語夏日班,E,吳孟盈,162,2
090115001,資訊素養與倫理,GNI,區國良,102,2
993031001,戲劇音樂：人性,GH,詳備註,000,2
010032001,英語語言學概論,R,葉侃彧,501,2
010056031,日語讀本（一）,R,邱麗娟,506,2
010082001,英語語音學,R,陳怡臻,501,3
010103041,日語會話（一）,R,劉麗文,506,2
010103071,日語會話（一）,R,葉寶珠,506,2
010104011,中級日語,R,葉寶珠,506,3
010107031,日文寫作,R,傅斯榆,506,2
010113011,高級日語,E,洪淑娟,506,2
010122011,初級韓國語,R,羅際任,507,3
010919001,韓國文化理解（一）,E,羅際任,507,2
010924001,商用日文書信１,E,楊慧芳,506,2
070078001,旅行與台灣歷史,E,林果顯、廖文宏,000,2
070100001,普通物理學（一）,R,蕭又新,000,3
070196001,跨界實驗室,R,陳文玲,000,3
070216001,傳統精緻藝術再創新－故宮博物院專案實作,E,吳彥杰,000,3
070221001,旅行與台灣歷史,E,林果顯、廖文宏,000,2
070225001,中國文學史,E,曾守正,000,3
070230001,東南亞伊斯蘭文明,E,蔡源林,000,3
070260001,創意與設計,E,陳文玲,000,3
070303001,排灣族語（一）,E,波宏明,209,2
070305001,布農族語（一）,E,全正文,209,2
070325001,布農族語（三）,E,全正文,209,2
070327001,排灣族語（三）,E,波宏明,209,2
070347001,大文山地方創生與文化傳播,E,汪文豪,000,2
070349001,調查實務,R,蕭怡靖,000,3
070352001,族語教學觀摩與教學實習,E,高秀玉,209,2
070376001,影像與當代華人社會,E,林庭瑩,000,3
070379001,華語教學導論,E,鍾隆瑋,000,3
070399001,人工智慧生成圖像與創造力,E,李怡志,000,3
070402001,台日文學名著選讀,E,吳佩珍,000,3
070423001,人工智慧導論,R,詳備註,000,3
101826001,電影評論寫作,E,聞天祥,101,3
101881001,中國道教文學,E,高振宏,101,3
202002001,中華民國憲法及政府,R,翁燕菁,202,3
204008011,社會學理論,R,高國魁,204,4
204103001,社會組織,P,鄭力軒,204,3
207004001,土地經濟學,R,林子欽,207,3
207031001,土地使用管制,R,丁秀吟,207,3
209043001,台灣原住民語言—泰雅語,P,鄭光博,209,2
209045001,台灣民族史,R,王雅萍,209,3
209050001,台灣原住民語言—賽德克語,P,伊萬納威,209,2
209745001,博物館管理與經營,E,陳春蘭,209,3
300779001,營運與供應鏈管理,E,侯佩妤,000,3
300817001,線性代數,E,薛慧敏,000,3
302032011,金融法規,P,李桐豪,302,3
305659001,供應鏈管理實務,E,陳立民,305,2
305776001,創創入門,E,陳冠儒、樓永堅,305,3
306013011,資料結構,R,郁方,306,3
401120001,進階新聞報導與族群／性別／階級,P,方念萱,401,3
405001021,傳播概論,R,王淑美,405,3
405939001,新傳播科技,E,曾國峰,405,3
501063001,十九世紀英國文學,P,陳音頤,501,3
501065001,語言與認知,P,鍾曉芳,501,3
501833001,心理語言學,E,薩文蕙,501,3
504032001,中級俄語語法,R,吳佳靜,504,2
504049001,中級俄語視聽訓練（一）,P,吳佳靜,504,2
504056001,進階俄語會話,R,薩承科,504,2
504056011,進階俄語會話,R,瑪詩可娃,504,2
504061011,進階俄語：經貿,E,張珮琪,504,2
504062001,波蘭國情概論,P,貝娜煦,504,2
504827001,捷克文（三）,E,赫萊娜,504,3
504910001,波語會話（一）,E,羅百德,504,3
506005001,初級日語,R,葉秉杰,506,4
506019001,日本專題研究Ｃ１：歷史文化,P,楊素霞,506,2
506073001,日本名著選讀Ａ１：語言,P,王淑琴,506,2
506075001,日本名著選讀Ｃ１：歷史文化,P,金想容,506,2
506832001,日本研究入門：議題與方法,E,山藤夏郎,506,2
506845001,日譯中理論與實務１,E,王盈文,506,2
507875001,韓國政治與民主化,E,朱立熙,507,3
507916001,韓國影劇欣賞,E,吳輪貞,507,2
508079001,土耳其語視聽與會話（一）,R,艾睿哲、馬仕強,508,3
508084001,土耳其語翻譯,R,曾蘭雅,508,2
508862001,土耳其文口譯實務,E,紀耀凱,508,3
509894001,歐洲文化與文明,E,許玉燕,509,2
599893001,大學外文（一）：越南文,E,陳凰鳳,5T1,3
599901011,大學外文（一）：韓語,E,羅際任,5T1,3
599901021,大學外文（一）：韓語,E,羅際任,5T1,3
599903001,大學外文（三）：韓語,E,羅際任,5T1,3
599940001,大學外文（三）：德文,E,許嘉眙,5T1,3
601682001,歐盟法導論,E,陳靜慧,601,3
599944021,大學外文（一）：法文,E,李立林,5T1,3
599944041,大學外文（一）：法文,E,羅清菁,5T1,3
601131011,行政法（一）,P,傅玲靜,601,2
601155021,刑法（一）,R,李聖傑,601,3
701008001,微分方程,R,符聖珍,701,3
701010001,代數學,R,張宜武,701,3
701012001,作業研究,R,陳政輝,701,3
703857001,社群媒體概論,E,謝佩璇,703,3
782003001,近代物理學,R,李傳睿,000,3
ZU1888001,國際智財管理,E,宋皇志,ZU1,3
599935001,大學外文（三）：日文,E,詹兆雯,5T1,3
599943021,大學外文（一）：西班牙文,E,李文康,5T1,3
599946031,大學外文（一）：日文,E,詹兆雯,5T1,3
601005011,民法物權,R,牛曰正,601,3
601154001,民法總則,R,周伯峰,601,3
601159001,民法債編總論（二）,R,呂彥彬,601,3
601339001,智慧財產權法總論,E,沈宗倫,601,2
601464001,國際租稅法,E,鍾騏,601,3
202817001,大數據分析與社會科學,E,林啟耀,202,3
010030001,刑法（一）,R,洪敏超,601,3
010056001,日語讀本（一）,R,葉寶珠,506,2
010056011,日語讀本（一）,R,洪淑娟,506,2
010056021,日語讀本（一）,R,馮秋玉,506,2
010058001,日語讀本（二）,R,葉寶珠,506,2
010058011,日語讀本（二）,R,馮秋玉,506,2
010059011,日語聽力練習,R,施列庭,506,2
010059021,日語聽力練習,R,楊慧芳,506,2
010059031,日語聽力練習,R,劉碧惠,506,2
010060011,進階日語聽力練習,E,傅斯榆,506,2
010060021,進階日語聽力練習,E,楊慧芳,506,2
010060031,進階日語聽力練習,E,許育惠,506,2
010060041,進階日語聽力練習,E,郭蓉蓉,506,2
010091001,英美文學,R,陳建龍,501,3
010102031,初級日語,R,林士鈞,506,3
010103011,日語會話（一）,R,周雅玲,506,2
010103061,日語會話（一）,R,許育惠,506,2
010103081,日語會話（一）,R,馮秋玉,506,2
010105071,日語會話（二）,R,林士鈞,506,2
010107041,日文寫作,R,林士鈞,506,2
010107051,日文寫作,R,增田高志,506,2
010113001,高級日語,E,坂井郁子,506,2
010117001,國際關係,R,鄧中堅,203,3
010122001,初級韓國語,R,羅際任,507,3
010123011,中級韓國語,R,羅際任,507,3
010922001,韓語口說訓練（一）,E,崔峼熲,507,3
207073001,民法（一）,R,李明芝,207,3
207083001,不動產估價理論,R,陳奉瑤,207,3
207094001,土地法（一）,R,戴秀雄,207,3
207102001,土地登記,R,李志殷,207,3
209069001,民族學研究方法與實作,R,高雅寧,209,3
209698001,飲食與文化,E,高雅寧,209,3
300878001,資訊管理,E,周致遠,000,3
300933001,數理統計學,E,張志浩,000,3
302044001,金融機構管理,P,楊曉文,302,3
304004001,線性代數,R,薛慧敏,304,3
304025001,機率論,R,張志浩,304,3
304029001,數理統計學（二）,R,黃子銘,304,3
304030001,程式設計與統計軟體,R,吳漢銘,304,3
305677001,數位行銷實作研習,E,樓永堅,305,3
305688001,營運與供應鏈管理研討,E,李易諭,305,3
306005011,計算機概論,R,簡士鎰,306,2
306049011,程式設計一,R,蕭舜文,306,2
307864001,財務軟體應用,E,陳虹伶,307,3
308001001,保險學,R,劉文彬,308,3
308848001,ESG永續投資與綠色金融創新,E,王儷玲,308,3
501010001,西洋文學概論,R,林質心,501,3
501045001,翻譯專題：翻譯理論,R,余淑慧,501,3
501064001,翻譯專題：理論與實務,R,吳敏華,501,3
501915001,現代詩,E,施堂模,501,3
504024011,初級俄語語法,R,柯瓊鎣,504,2
504054011,初級俄語會話,R,薩承科,504,1
504055001,中級俄語會話,R,薩承科,504,2
504057021,高階俄語會話,E,薩承科,504,2
504059011,進階俄語：文化,E,江杰翰,504,2
504775001,烏克蘭語言與文化,E,徐裕軒,504,2
504777001,初級波語閱讀訓練,E,羅百德,504,2
504781001,捷克人文與文化探索,E,赫萊娜,504,2
504821001,中級俄語閱讀訓練（一）,E,張瑞承,504,2
504839001,俄語（二）,E,江杰翰,504,3
504890001,捷克名著選讀,E,林蒔慧,504,2
504901001,捷語會話（二）,E,赫萊娜,504,3
504905001,斯拉夫概論,E,貝娜煦、林蒔慧、張瑞承、赫萊娜,504,2
506018001,日本專題研究Ｂ１：文學,P,山藤夏郎,506,2
506074001,日本名著選讀Ｂ１：文學,P,鄭家瑜,506,2
506825001,日語表現與創作,E,金想容,506,2
507022001,韓語翻譯,R,林侑毅,507,3
507817001,作為外語的韓國語教育入門,E,陳冠超,507,2
507845001,韓文教材教法,E,陳慶智,507,2
508079011,土耳其語視聽與會話（一）,R,艾睿哲、馬仕強,508,3
509896001,用德語說臺灣,E,姚紹基、黃逸龍,509,2
509901001,初級德文語練（一）,E,許嘉眙,509,2
509916001,新聞西班牙文,E,馬德睿,509,2
509918001,專業西文會話,E,馬德睿,509,2
599893011,大學外文（一）：越南文,E,陳凰鳳,5T1,3
599895001,大學外文（三）：越南文,E,陳凰鳳,5T1,3
599901001,大學外文（一）：韓語,E,羅際任,5T1,3
599917001,大學外文（一）：捷克文,E,林蒔慧,5T1,3
599943041,大學外文（一）：西班牙文,E,李文康,5T1,3
599944001,大學外文（一）：法文,E,李立林,5T1,3
599944011,大學外文（一）：法文,E,李立林,5T1,3
599944031,大學外文（一）：法文,E,李立林,5T1,3
599945001,大學外文（一）：德文,E,江世琳,5T1,3
599945011,大學外文（一）：德文,E,江世琳,5T1,3
599946011,大學外文（一）：日文,E,詹兆雯,5T1,3
599946021,大學外文（一）：日文,E,詹兆雯,5T1,3
601005021,民法物權,R,張柏淵,601,3
601131021,行政法（一）,P,吳秦雯,601,2
601154011,民法總則,R,向明恩,601,3
601159011,民法債編總論（二）,R,王千維,601,3
601372001,中國大陸法制導論,E,王文杰,601,2
601451001,國際智慧財產權法專題研究（二）,E,沈宗倫,601,2
601596001,專利法,E,陳龍昇,601,2
701001001,微積分,R,曾睿彬,701,4
701002001,線性代數,R,班榮超,701,3
701006001,機率論,R,洪芷漪,701,3
701018001,計算機程式,R,曾正男,701,3
701025001,數學導論,R,張宜武,701,2
701889001,生成式 AI：文字與圖像生成的原理與實務,E,蔡炎龍,701,3
702006001,生理心理學,R,顏怡君,702,3
703008001,資料結構,R,郭桐惟,703,3
703019001,計算機結構與組織,R,彭彥璁,703,3
703869001,3D遊戲程式設計,E,紀明德,703,3
782001001,普通物理學（一）,R,蕭又新,000,3
782004001,電磁學（一）,R,許琇娟,000,3
782026001,專題研究（二）,P,宋皇志、林瑜琤、許琇娟、彭彥璁、楊志開、蔡尚岳、蕭又新,000,3
782034001,普通物理學實驗,R,歐敏男,000,2
900031001,STEAM教育導論,E,陳明輝、曾正男,000,3
ZU1001001,全球研究導論,R,江順楠,ZU1,3
ZU1042001,AI與倫理,P,陳柏良,ZU1,3
070152001,臺灣的時空旅行,E,鄭麗榕,000,2
070171011,選修英文：閱讀與口語訓練（ETP專班）,E,陳綉諭,5T1,3
070172011,選修英文：學術聽說訓練（ETP專班）,E,黃杏妃,5T1,3
070173011,選修英文：英文寫作（ETP專班）,E,戚大為,5T1,3
070281001,歐洲文化與文明,E,許玉燕,000,2
070288001,數位行銷與博物館科技,E,李昀叡,000,2
070296001,台灣原住民族文化概論,E,李台元,209,3
070313001,原住民族與國家發展,E,蕭惠中,209,3
070323001,阿美族語（三）,E,朱清義,209,2
070329001,泰雅族語（三）,E,鄭光博,209,2
070335001,賽夏族語（一）,E,風英輝,209,2
070382001,政治學概論,E,梁家瑜,000,3
104001001,哲學概論,R,劉若韶,104,3
070400001,阿美語語法結構,E,朱清義,209,2
070430001,用德語說臺灣,E,姚紹基、黃逸龍,000,2
070432001,民族藝術,E,陳乃華,000,3
070436001,精準健康概論,R,陳玠文、陳紹寬,000,3
101827001,晚清小說,E,陳碩文,101,3
202035001,政治哲學概論,R,陳建綱,202,3
203059001,國際談判,R,黃奎博,203,3
401146001,分類報導訊息研究－醫療健康與環境新聞,P,徐美苓,401,3
405001011,傳播概論,R,王皓正,405,3
405944001,創意與設計,E,陳文玲,405,3
501010011,西洋文學概論,R,許立欣,501,3
501841001,語意學導論,E,賴惠玲,501,3
501874001,戲劇選讀,E,羅狼仁,501,3
010029001,民法總則,R,張義德,601,3
010058021,日語讀本（二）,R,邱麗娟,506,2
010059001,日語聽力練習,R,郭蓉蓉,506,2
010059041,日語聽力練習,R,傅斯榆,506,2
010060001,進階日語聽力練習,E,邱麗娟,506,2
010069011,英語口語訓練,R,陶韻惠,501,2
010095001,英文作文（一）,R,江介維,501,2
010097001,英文作文（二）,R,江介維,501,2
010100001,中級會計學（一）,R,陳錦烽,303,3
010103031,日語會話（一）,R,郭蓉蓉,506,2
010104031,中級日語,R,邱麗娟,506,3
010105011,日語會話（二）,R,周雅玲,506,2
010105041,日語會話（二）,R,坂井郁子,506,2
010105051,日語會話（二）,R,劉麗文,506,2
010107061,日文寫作,R,坂井郁子,506,2
010108001,閱讀指導,R,吳佳林,501,2
010120001,審計學（一）,E,許晉銘,303,3
010122031,初級韓國語,R,高胤茹,507,3
010123001,中級韓國語,R,崔峼熲,507,3
010125001,韓語語法（１）,R,鄭乃瑋,507,2
010125021,韓語語法（１）,R,高胤茹,507,2
010917001,觀光日語,E,增田高志,506,2
010923001,高級韓國語,E,羅際任,507,3
010928001,商用日語會話１,E,許育惠,506,2
070024001,第二語言習得,E,鄭又寧,000,3
070144001,行銷管理,P,白佩玉,000,3
070153001,財務管理,P,盧敬植,000,3
070171021,選修英文：閱讀與口語訓練（ETP專班）,E,陳綉諭,5T1,3
070172021,選修英文：學術聽說訓練（ETP專班）,E,郭曉蓉,5T1,3
070176001,專題研究Ｉ,R,詹銘煥,000,2
070282001,歐盟法導論,E,陳靜慧,000,3
070300001,阿美族語（一）,E,朱清義,209,2
070342001,華語文測驗與評量,E,方瑾,000,3
070367001,賽夏族語（三）,E,風英輝,209,2
070372001,永續、創新與商業模式,E,柯玉佳,000,2
070373001,語法學,E,陳奕勳,000,3
070377001,華僑與雙語教育,E,陳仲妤,000,3
070378001,語言學概論,E,杜容玥,000,3
070380001,大學社會責任PBL課程,P,王信實、陳志輝、蔡培元、蘇昱璇,000,3
103199001,中國古代醫療史,P,金仕起,103,3
103230001,性別與近代西方世界的形成,P,許慧琦,103,3
104005001,倫理學,R,王華,104,3
070401001,劇本寫作與AI協作,E,吳彥杰,000,1
070410001,創新創業講做堂,E,林士淵,000,3
070422001,基礎程式設計Ｃ＋＋,R,紀俊男,000,3
070429001,生成式人工智慧與機器學習導論,R,詳備註,000,3
070431001,設計人生，人生設計,E,林承毅,000,3
070434001,跨界專題：藝術永續實踐,E,鄭宇君、羅文倩,000,2
070435001,區塊鏈與數位資產,E,鄭旭高,000,3
101782001,文學經典閱讀與評論,E,張堂錡,101,3
202003001,比較政府與政治,R,楊婉瑩,202,3
203056001,國際政治經濟學,R,張文揚,203,3
203076001,國際經濟,P,李佳怡,203,3
504900001,波語會話（二）,E,蔡麗莉,504,3
504902001,捷語會話（一）,E,赫萊娜,504,3
504919001,波蘭文（三）,E,貝娜煦,504,3
506017001,日本專題研究Ａ１：語言,P,喬曉筠,506,2
506853001,日本文學史１,E,高啓豪,506,2
507052001,韓國學概論,R,權景祿,507,3
507841001,韓國近代史,E,朱立熙,507,2
508059001,土耳其文學概論,R,李珮玲,508,2
209001001,民族學,R,官大偉,209,3
209025001,民族藝術,P,陳乃華,209,3
209026001,民族教育,P,王雅萍,209,3
209756001,博物館學,E,陳乃華,209,3
302018001,銀行經營管理,R,林士貴、孫全玉,302,3
302045001,衍生性金融商品,R,林士貴,302,3
306009011,系統分析與設計,R,杜雨儒,306,3
306738001,數位創新沙龍,E,張欣綠,306,2
308855001,區塊鏈與Python程式設計簡介,E,謝明華,308,3
204831001,地方創生：活化策略的方法與實踐,E,林承毅,204,3
205850001,永續發展與企業社會責任,E,周麗芳,205,3
405001001,傳播概論,R,唐允中,405,3
405001031,傳播概論,R,孫秀蕙,405,3
405873001,跨界實驗室,E,陳文玲,405,3
405915001,圖像與文創,E,劉俐華,405,3
405940001,影像概論,E,陳儒修,405,3
405948001,紀實採寫,E,林怡潔,405,3
501056001,翻譯專題：翻譯的基本概念及技巧,R,陳國華,501,3
501060001,語言學習導論,P,招靜琪,501,3
501062001,英國文學：1600以前,P,施堂模,501,3
501925001,聖經與文學,E,姜翠芬,501,3
504024001,初級俄語語法,R,張瑞承,504,2
504032011,中級俄語語法,R,張珮琪,504,2
504054001,初級俄語會話,R,瑪詩可娃,504,1
504055011,中級俄語會話,R,瑪詩可娃,504,2
504087001,俄羅斯概論,P,吳佳靜,504,2
504095001,俄國史,P,陳美芬,504,3
504778001,ＡＩ視角下的俄語導覽台灣：國情、飲食、觀光、交通,E,劉心華,504,2
504820001,中級俄語口說訓練（一）,E,葉相林,504,2
504822001,初級俄語視聽訓練（一）,E,張珮琪,504,2
504830001,波蘭文（一）,E,貝娜煦,504,3
504831001,捷克文（二）,E,林蒔慧,504,3
504834001,捷克文（一）,E,林蒔慧,504,3
504838001,俄語（一）,E,吳佳靜,504,3
504906001,俄羅斯詩歌選讀,E,鄢定嘉,504,2
504927001,波蘭文（二）,E,貝娜煦,504,3
509886001,專業法文檢定訓練（B1）,E,黃馨逸,509,2
506839001,日本社會與文化,E,金想容,506,2
506862001,日本歷史１,E,楊素霞,506,2
508049001,土耳其通論,R,熊道天,508,3
508052001,大一土耳其語,R,李珮玲,508,3
599791001,大學外文（一）：俄語,E,吳佳靜,5T1,3
599874001,大學外文（一）：土耳其語,E,馬仕強,5T1,3
599889001,大學外文（一）：泰文,E,譚華德,5T1,3
599915001,大學外文（一）：波蘭文,E,貝娜煦,5T1,3
599941001,大學外文（三）：法文,E,李立林,5T1,3
599942001,大學外文（三）：西班牙文,E,馬德睿,5T1,3
599943001,大學外文（一）：西班牙文,E,李文康,5T1,3
599943011,大學外文（一）：西班牙文,E,李文康,5T1,3
599943031,大學外文（一）：西班牙文,E,李文康,5T1,3
599945021,大學外文（一）：德文,E,江世琳,5T1,3
599945031,大學外文（一）：德文,E,江世琳,5T1,3
599945041,大學外文（一）：德文,E,江世琳,5T1,3
599946001,大學外文（一）：日文,E,詹兆雯,5T1,3
601005001,民法物權,R,吳瑾瑜,601,3
601131001,行政法（一）,P,陳靜慧,601,2
601154021,民法總則,R,葉啓洲,601,3
601155011,刑法（一）,R,黃士軒,601,3
601159021,民法債編總論（二）,R,向明恩,601,3
601314001,英文契約導讀及撰寫（三）,E,顏玉明,601,2
601315001,英國契約法導論,E,陳明渝,601,1
601341001,公司治理與ESG,E,陳盈如,601,2
601429001,AI與倫理,E,陳柏良,601,3
601453001,公益服務法律實習－共好文山計畫（四）,E,陳志輝,601,2
601580001,契約法,E,詹森林,601,1
601582001,國際人權法,E,翁燕菁,601,3
701002011,線性代數,R,符聖珍,701,3
701003001,高等微積分,R,陳隆奇,701,4
782032001,電子學（一）,R,蔡尚岳,000,3
934019001,生物科技管理實務,R,宋皇志、詳備註,000,1
ZU1009001,全球衛生治理,P,杜文苓、劉汗曦,ZU1,3
ZU1015001,資料科學,P,呂欣澤,ZU1,3
ZU1022001,程式設計,R,呂欣澤,ZU1,3
ZU1911001,環太平洋語言：歷史，語言，社會與政治,E,戴智偉,ZU1,3
010003001,西洋外交史,P,劉蕭翔,203,3
010032002,英語語言學概論,R,葉侃彧,501,2
010055001,法學的歷史、社會與思想,R,陳宛妤,601,3
010056012,日語讀本（一）,R,洪淑娟,506,2
010058022,日語讀本（二）,R,邱麗娟,506,2
010059002,日語聽力練習,R,郭蓉蓉,506,2
010059022,日語聽力練習,R,楊慧芳,506,2
010060002,進階日語聽力練習,E,邱麗娟,506,2
010060012,進階日語聽力練習,E,傅斯榆,506,2
010060042,進階日語聽力練習,E,郭蓉蓉,506,2
010103012,日語會話（一）,R,周雅玲,506,2
010103032,日語會話（一）,R,郭蓉蓉,506,2
010103042,日語會話（一）,R,劉麗文,506,2
010105042,日語會話（二）,R,坂井郁子,506,2
010105052,日語會話（二）,R,劉麗文,506,2
010105072,日語會話（二）,R,林士鈞,506,2
010107042,日文寫作,R,林士鈞,506,2
010122002,初級韓國語,R,羅際任,507,3
010123002,中級韓國語,R,崔峼熲,507,3
010914001,國際安全,E,陳麒安,203,3
010915001,商用日文書信,E,楊慧芳,506,2
070215001,跨界專題－Ｘ計畫,R,陳文玲、羅文倩,000,3
070257001,語用學,E,陳奕勳,000,3
070304001,排灣族語（二）,E,詳備註,209,2
070316001,地方創生與青年創業實驗室,E,王雅萍,000,3
070320011,新媒體與創業,E,盧建誌,000,3
070324001,阿美族語（四）,E,朱清義,209,2
070326001,布農族語（四）,E,全正文,209,2
070328001,排灣族語（四）,E,詳備註,209,2
070330001,泰雅族語（四）,E,鄭光博,209,2
070334001,人社跨域的行動知識,R,陳建綱,000,1
070336001,賽夏族語（二）,E,風英輝,209,2
070358001,德語系國家現代社會與文化變遷,E,許嘉眙,000,2
070375001,華語教學課堂管理與實作,E,方瑾,000,3
070414001,虛擬資產與實體資產代幣化應用趨勢,E,鄭旭高,000,3
070415001,資料科學基礎：社會科學的工具箱,E,杜福童,000,3
070441001,精準健康實務,R,陳紹寬,000,2
070442001,互動式多媒體族語教材製作,E,高秀玉,209,2
070444001,自主學習與永續校園,E,詹志禹,000,1
